1103,907,1561,1918,1965,1898,852,662,1959,358
716,973,14,1664,1292,442,1491,1610,390,901
105,1907,1474,14,347,1626,327,1549,123,559
44,1673,1007,1875,1014,1139,418,1057,1841,1087
1610,1972,283,1340,649,308,587,1066,1632,104
299,1295,925,1277,1694,101,1767,252,1937,1372
9,1668,993,1071,1882,806,346,604,1149,799
706,1082,1596,1947,1406,611,411,1318,856,542
1094,662,1635,1525,218,361,1052,1700,1462,186
1898,260,1949,891,942,381,894,659,863,458
464,46,1656,849,1507,1242,78,571,548,1945
1175,785,850,1083,1611,399,425,362,245,928
256,1671,1508,242,1358,179,1994,832,130,1967
421,254,1567,124,1644,895,1950,1450,614,1210
88,1522,1018,1438,1906,1941,530,401,1400,1327
1333,37,925,365,463,881,440,1127,93,1467
1897,747,1174,565,953,141,541,1432,560,1904
1208,1243,882,1319,1548,454,758,1787,181,578
759,82,880,130,248,815,247,1386,714,1021
294,1824,1830,165,607,888,1586,83,507,1008
379,1975,1710,1640,1787,1182,797,1527,1030,1514
149,1490,1343,1524,574,655,77,1595,392,137
852,135,1212,799,35,1339,624,298,120,328
1568,1811,370,1726,621,1694,1922,1610,1807,1483
1007,1850,370,755,765,136,273,1418,568,1044
1145,766,1282,1193,85,716,241,1628,938,1450
994,637,972,1102,661,324,1703,103,1556,978
56,1538,821,1637,894,793,1460,1277,1291,1765
1636,1404,1600,101,1333,1342,1802,1632,542,1089
1012,336,1510,1339,1853,1954,973,1183,677,616
1079,242,1805,941,2000,1744,1571,1408,308,660
293,1787,1682,1523,1990,1341,412,1216,1182,581
538,234,1160,417,875,1121,295,44,153,844
10,1835,1662,320,721,372,1753,1402,4,1554
701,460,872,1020,1715,832,1830,170,1195,756
327,1934,1172,293,1472,39,19,551,723,209
846,660,181,1654,1865,883,1345,117,1782,945
346,1085,888,1073,1276,1271,694,627,1557,1592
1039,1000,981,1457,1989,398,244,205,1917,1835
531,1120,1038,1983,238,1620,79,865,1909,522
294,409,496,248,1461,939,1904,520,1169,930
340,994,625,758,1663,1157,1526,137,1197,1693
589,37,871,1637,743,1668,123,1722,808,1632
1734,417,1776,419,1949,932,641,502,608,1636
212,116,309,1309,1326,637,1368,849,1020,1011
485,77,933,1051,1038,1741,609,1436,1541,507
300,399,815,1758,962,761,998,419,589,1560
601,1184,2000,369,482,883,1784,1755,975,547
222,1304,483,879,555,1058,1697,1819,1132,1347
716,1458,234,1619,1068,1032,1997,1414,802,1275
991,1824,1621,496,66,515,914,1354,1911,979
526,1031,386,1281,1907,53,690,1328,1827,563
1467,385,303,926,1758,1786,1838,417,1055,322
1211,1376,694,1033,897,3,619,410,752,1646
202,64,804,1072,1773,1428,1564,1470,160,1851
498,1701,1463,613,96,1781,23,1020,628,318
1251,1191,1509,1339,91,1327,85,766,729,877
617,737,104,1465,36,204,602,511,510,1588
1372,253,1505,1722,1985,1026,36,1108,799,198
1395,1199,107,898,1992,1630,930,60,1632,1927
1407,455,1773,1652,756,1549,931,946,1875,1710
101,70,768,451,1907,345,1918,1843,1640,1372
518,876,1993,1014,441,1282,778,93,1816,1477
1564,1881,1438,170,1857,1904,5,184,861,362
1170,530,66,1199,505,1052,1116,351,257,399
535,818,795,206,1536,1873,139,1291,695,553
251,1251,1970,1968,1199,1147,1443,554,142,433
133,1085,570,979,725,1384,1321,1187,214,1364
993,396,686,231,1893,975,687,859,1669,1371
870,1608,652,1305,1545,51,1446,1077,524,1860
836,1681,879,409,1892,384,1195,151,2000,94
164,462,1223,1122,422,1999,696,1696,1665,1165
345,991,646,1069,103,675,862,240,1778,909
741,84,1054,1300,279,724,1179,174,79,937
1643,458,1604,702,921,583,584,1552,1231,1368
1612,1433,1528,700,1560,794,74,1060,1723,1562
1022,116,1863,1827,1045,1504,586,1949,1789,264
460,1515,844,1933,1435,195,948,175,1148,1363
1912,880,403,1213,774,1500,1235,1743,1392,907
12,842,1452,1367,1624,1296,278,363,1597,1813
116,598,333,0,1795,1857,1339,1644,469,477
1418,454,312,1684,817,780,1600,514,833,1660
1368,1882,1903,1144,1979,990,967,1610,478,809
439,177,1836,1718,686,704,680,864,1299,722
1247,1689,661,1192,744,26,1037,169,1670,24
760,252,1767,1481,1712,1869,119,935,798,404
279,1852,1855,856,1671,608,848,984,1401,1543
1120,613,1392,954,978,1930,1946,197,706,852
900,225,365,1180,1697,751,1823,670,778,177
1498,1367,1583,1093,1378,1928,1784,998,1962,352
977,991,1791,171,1389,1174,283,774,366,1786
1023,1531,1154,1723,1371,670,1018,852,637,249
1216,489,166,126,1395,495,595,349,1280,14
297,1446,1471,172,103,1819,1922,425,1414,894
227,334,1704,1249,1916,314,786,1086,342,1094
1211,1631,300,486,1500,957,1664,395,600,39
309,860,393,378,725,473,1304,460,1872,600
510,1531,1137,1014,1445,1226,568,1944,1156,15
958,1712,1412,917,240,1920,1190,239,137,1880
288,981,410,1026,670,1794,1118,287,267,538
727,1485,517,1986,639,1542,1887,202,421,1516
1246,1264,456,269,1798,1886,947,1060,1818,1449
1502,271,1869,726,1034,1808,854,1170,2000,262
1863,649,1372,102,1562,672,228,533,1301,1578
1208,1315,197,390,710,242,683,41,1995,120
453,1830,971,1212,550,30,527,1808,733,1790
503,886,1101,1482,1441,571,548,1055,831,395
121,959,13,1524,993,599,1559,133,1664,381
1211,1314,1423,780,362,73,844,138,1122,552
16,922,502,831,953,1782,1914,1273,1386,910
1793,578,1703,1167,461,688,864,979,505,1637
57,1690,1800,1763,109,1466,1227,1595,777,590
60,382,729,636,596,222,804,219,93,1312
1196,1339,1845,1745,1193,1391,580,301,496,464
1285,914,74,1456,1584,512,1593,565,1320,1856
2002,1858,1900,752,152,540,1132,1781,40,356
145,307,545,1056,70,1845,1454,707,1377,264
259,1876,1804,663,1816,834,528,778,1015,640
294,1049,1391,1615,824,431,779,538,1118,1782
112,1032,699,1627,408,854,986,1921,1043,571
839,1009,1952,1488,1789,1133,508,1366,663,456
1564,630,880,1493,905,99,1179,1111,280,1308
512,1197,1342,1297,530,1888,1999,49,917,586
728,4,1519,484,1124,412,846,1723,1813,1047
197,33,197,1670,1528,423,666,1589,1903,906
996,1638,1626,1269,831,1450,367,369,1430,1644
867,1603,817,1836,1749,931,1981,993,145,1481
763,802,477,985,339,474,827,756,381,129
203,906,1803,1565,304,1931,667,1906,338,1738
863,1266,353,600,412,499,50,235,480,588
76,369,1488,1048,1431,1242,556,297,427,1357
4,1505,248,1547,471,1405,799,323,1930,862
1242,486,1256,662,382,1815,1701,1063,1708,1947
100,44,1641,1931,131,163,761,1161,308,12
1076,807,668,622,153,939,336,331,994,1873
936,1659,921,1147,229,392,1996,1328,634,232
1393,1912,108,1811,630,1209,806,1147,1341,709
1242,1007,1724,1395,453,773,824,169,1153,952
1129,720,1295,473,497,1822,5,636,1654,718
1410,106,1859,1720,1854,786,1858,1262,417,1897
1602,1638,37,896,997,1057,717,59,1805,1754
701,1157,759,202,1485,801,1857,1866,1058,653
508,692,588,808,1931,37,1471,248,880,1580
1326,669,802,1489,945,1436,304,1070,323,1646
807,980,1584,292,1183,749,574,346,359,1495
1519,560,1143,1889,714,653,454,112,960,1633
1178,651,134,1487,1334,1903,1757,274,1057,513
706,917,448,792,1499,1082,754,1497,1776,1433
318,977,1098,507,1213,1433,867,1258,40,584
58,1801,1827,168,1595,1436,1500,951,1598,1583
1178,514,963,618,190,1530,1713,237,1375,105
1355,213,975,945,1507,1411,1567,1118,76,1409
46,879,959,1971,1360,469,1481,1076,1071,1511
188,740,448,1380,1262,174,278,440,328,653
1243,534,61,88,653,96,1571,1303,1142,701
269,543,1307,1594,1679,507,1333,1082,969,429
518,130,169,506,126,1100,1692,1661,1955,591
1897,1675,1850,1083,1606,15,1185,1102,1307,1863
1228,1553,875,326,793,786,359,184,1029,1047
1079,115,151,1321,1764,771,552,1387,287,1761
1994,997,17,1140,101,960,1549,959,1908,658
1006,265,244,706,1167,1026,78,103,1947,1667
1242,1950,1708,110,763,795,398,1938,1722,1942
56,1333,606,1487,104,1923,1510,329,363,292
241,1835,1986,656,557,1893,460,152,166,689
506,711,719,1770,1844,1671,7,70,1302,876
429,1956,374,603,1749,268,736,1337,1326,322
994,1592,609,1654,1555,839,1433,1759,1581,1558
1090,1689,1585,1026,876,1384,1951,1938,1574,452
501,1940,191,980,607,1781,831,1999,378,1236
11,328,284,976,18,1197,367,1577,926,1974
1550,91,1551,1669,777,2000,1049,72,1737,836
618,1189,1530,875,1483,1172,186,635,1432,1357
1228,543,1402,1060,1928,1306,1688,1496,1143,550
126,1055,1329,1642,1192,673,638,1606,1109,82
10,1724,88,958,1534,15,1013,1575,1016,457
978,1424,1510,1024,1405,400,687,789,1299,1143
1532,119,1069,67,410,1806,1319,1617,560,1185
1916,1371,1832,1432,910,767,1435,1705,1840,1115
227,681,346,821,909,1044,525,1224,107,1464
1503,261,1963,738,1361,1997,175,1269,268,317
501,1376,447,1811,262,524,1613,1489,1829,696
485,1129,1585,1737,721,1817,761,422,1779,800
71,1888,98,1998,605,256,826,282,265,971
1348,270,894,1252,1198,1028,1515,1708,1281,1166
48,1391,1324,1874,1239,1699,1193,859,41,907
1810,1026,775,1466,142,1221,778,1399,1496,479
268,1694,1529,484,771,107,525,316,1032,231
310,995,1195,322,57,86,1692,1220,776,486
349,1234,918,459,1663,1019,1248,343,1034,1290
852,233,690,450,766,1528,978,739,1086,883
177,1776,8,551,109,765,1854,1435,1714,988
38,1720,402,901,585,1687,283,1058,1707,665
1031,326,1692,1290,1318,334,760,808,1210,395
404,269,1054,460,1842,1451,1825,1973,95,1893
455,1843,324,1490,620,1696,978,459,640,1625
389,827,1934,365,1036,1471,51,915,657,340
846,1413,119,721,920,874,17,1077,1775,1694
1093,149,83,1498,1195,36,1942,883,1943,1807
613,116,37,588,13,496,812,865,551,1271
994,1821,114,1845,1850,1193,1717,1706,750,1009
149,447,1048,1489,667,561,1579,1840,1140,1200
318,78,939,713,1237,404,737,728,956,1423
1347,1762,79,1870,469,1281,29,1814,1971,189
202,1475,688,1558,779,1512,1345,1334,1466,1398
708,821,1270,267,733,508,966,1463,294,502
532,1011,740,621,1686,496,1488,180,1882,1815
1179,608,92,314,70,1449,799,232,1961,549
861,1027,1667,1944,1158,1683,595,1436,109,1753
81,1638,1672,419,1079,1352,1203,1646,463,938
35,750,1053,1099,1237,364,1424,1068,535,842
215,1618,805,1868,1161,564,1615,1883,1740,1676
436,774,1310,982,1781,1863,372,535,77,551
1261,555,596,443,1696,1238,423,1907,149,1157
1079,1587,1079,1529,957,720,182,53,67,1752
1374,1384,343,224,769,388,508,447,1358,965
618,1705,299,251,1790,1021,173,1985,1854,412
170,870,1293,471,1773,1020,824,58,936,1134
1253,820,475,629,492,1295,148,522,296,1556
379,1058,236,1865,898,270,1303,683,1442,1510
989,1783,676,1406,35,689,1932,1142,1845,257
1117,900,1647,1180,1357,1596,1996,1193,388,390
1211,1496,1792,1537,175,1179,1191,141,753,495
1256,1106,909,714,268,1348,1914,425,5,314
716,567,1133,651,169,1480,1105,1364,1498,186
519,932,228,741,431,1287,1190,1910,1389,1654
262,919,705,281,1460,288,496,1517,173,1229
1834,994,1790,511,675,1542,1951,615,907,1088
889,1252,1508,645,247,1342,268,693,905,455
446,1607,1381,184,1558,760,1519,121,181,1276
100,1621,539,1733,446,1841,1838,21,1696,754
1120,1649,674,1142,1729,412,1065,1482,989,1356
732,1712,1515,994,408,80,939,577,1339,797
1015,44,1674,346,600,1877,1336,1362,988,404
1246,513,1772,234,1143,455,245,1791,1209,947
214,458,1907,1436,565,66,1904,578,1664,1478
1087,915,597,247,1779,208,243,1877,1405,41
1006,1840,1865,535,1442,1379,621,1804,608,450
319,1114,1261,218,76,1080,320,1738,1521,1436
1381,94,1857,548,680,1940,984,132,564,1780
534,480,879,1761,996,1756,1531,1363,1597,221
1145,1407,734,1479,1384,453,364,1519,20,181
322,1377,305,1058,1915,719,138,821,282,1999
233,1735,1562,1021,1955,268,1404,1076,1235,555
1028,687,609,534,1590,663,768,113,1535,543
1252,235,1782,1985,4,908,1012,1352,1310,1483
1480,1106,1278,735,936,1044,1790,1085,1138,1778
852,477,84,297,1215,209,1704,1892,54,68
1454,1932,1071,1852,761,989,20,121,528,649
808,1035,1380,1582,838,449,867,622,765,39
1585,1185,1910,1675,1606,1636,1453,1335,547,1384
640,1957,587,1447,608,1854,1144,586,1939,1038
207,577,983,304,161,435,518,1541,1320,1985
188,779,630,1430,1764,769,1756,1589,269,377
692,142,1478,9,321,1932,275,797,832,1360
861,1070,1179,1952,456,349,155,1986,69,174
125,1976,1535,800,358,648,986,891,1179,1356
468,1037,1943,1341,964,1490,1877,1831,1731,36
979,817,1631,990,1228,742,1899,1768,987,1883
1072,1895,373,1473,418,1049,1014,936,435,93
1022,1525,1364,1311,776,511,759,1390,1287,479
503,1932,845,1548,1887,1609,1461,1616,1786,916
1576,1272,723,740,334,1924,693,282,159,234
1908,1499,1061,1937,72,109,1924,1310,1375,165
1525,1180,226,1584,469,570,1194,907,1660,1817
1095,1474,121,1210,243,446,85,1803,1661,477
1205,1053,1265,519,31,346,1761,550,1238,1913
298,463,1554,242,1841,1668,752,1408,162,1124
598,1284,1804,1449,1509,914,824,765,493,1656
524,1248,888,958,398,1523,1104,1518,937,1031
535,770,1937,1700,700,573,1683,810,412,283
828,1946,256,1510,161,728,3,261,1733,734
1285,1064,270,905,1714,1494,1302,26,1312,1767
1242,76,208,131,83,1994,563,683,384,1823
1028,1192,43,510,965,792,1324,1530,1202,404
975,113,270,1789,1291,662,1147,827,798,1460
1825,907,1132,584,999,1598,1553,11,983,5
31,1075,1311,1572,796,184,207,896,388,1788
9,1376,1865,1872,1762,1710,2,613,890,1118
16,1161,573,181,1719,1669,1713,1939,1508,1547
1436,1151,1193,35,1811,626,1491,78,1575,1814
1145,672,1932,607,1118,1711,740,1817,921,452
702,1896,659,547,650,1355,513,1528,1304,69
221,14,165,1504,953,1906,847,657,1800,682
1465,1483,559,1897,758,1320,1623,799,413,1447
1238,1526,1880,1188,1269,830,924,1165,305,1521
466,859,278,1670,320,1146,1335,158,423,1248
1398,40,1299,1428,105,1580,1688,895,1269,1708
1371,1941,9,848,182,1849,1868,266,1457,359
687,1291,578,1229,454,353,610,1564,1459,1726
1015,1114,1014,1131,105,110,406,427,228,1575
1,154,404,652,454,1516,897,815,54,190
125,1713,833,646,1385,508,1553,1275,1656,1211
1517,1104,636,227,1243,626,498,1833,621,938
532,747,1712,1221,1998,208,977,926,682,728
279,672,1792,293,407,506,1154,30,1349,1490
1432,564,515,423,643,1329,646,597,1740,1054
1652,1665,1428,1183,418,807,1253,1896,683,1353
1865,454,144,1318,1058,12,48,8,1527,131
153,195,223,1808,1929,523,865,1893,1663,1845
1521,1561,156,1796,1434,1205,1042,1137,1768,1167
439,55,1440,297,1704,1729,457,1663,1515,1933
1333,86,1921,869,381,332,1694,183,41,422
57,1493,353,1748,1548,1654,648,1936,1235,1727
197,6,260,1338,1560,1524,321,1078,664,1729
9,1833,878,812,1842,1308,1476,994,319,1243
1728,716,1379,1960,1166,749,1829,774,133,29
254,1790,1938,709,480,128,1450,204,1571,481
1564,1598,661,333,1952,472,1129,671,1843,416
687,1901,1161,578,86,572,1457,911,1962,588
1176,634,831,320,648,1599,1704,830,677,117
243,227,134,550,1434,1452,779,577,385,1906
297,430,107,753,1331,1600,435,1800,322,1549
899,1395,772,755,1362,1751,220,1673,1433,1187
241,1729,520,1625,912,400,137,427,139,1395
1912,32,1288,1098,668,781,1929,1246,961,852
1424,1520,1795,802,631,427,741,756,1981,606
1754,514,1761,1814,261,520,1164,1247,1833,829
1267,1340,788,1454,506,575,732,1661,1030,224
640,1839,1663,1237,1425,740,192,863,1108,1381
994,1093,1549,1277,1111,1006,140,44,1391,1864
1609,551,1154,672,602,328,1953,287,1372,1234
379,874,982,927,1817,592,348,1412,1207,1323
262,1900,1020,1096,1484,429,884,913,135,1853
126,788,1253,1362,1095,1926,268,644,714,86
1001,933,155,1104,1858,1590,1509,1582,964,609
81,1954,292,386,1753,215,1935,1267,655,1352
763,1991,819,464,1172,1841,1778,1122,1468,435
1334,91,1611,1381,1094,886,1390,267,66,1969
1858,1184,1985,1788,1025,1032,1404,507,1858,727
844,975,1858,1742,491,480,357,1120,257,829
1251,418,1932,2002,1894,269,1029,838,37,609
41,1707,1251,388,1700,192,1741,1637,1158,1328
391,1497,1363,420,365,1135,819,1886,1005,822
1596,1762,1176,150,1639,1276,1412,1115,260,183
778,944,87,1584,1184,287,784,965,1366,1481
1289,1746,1601,12,552,1451,1349,889,568,1201
442,1930,572,1907,850,1279,1658,656,8,1555
128,331,395,1723,1012,1222,1513,172,1734,692
126,288,1419,1133,368,1380,705,537,1701,558
500,1059,225,731,736,1945,1938,1465,685,863
1125,1962,1390,668,286,1021,1944,1681,1101,1348
404,1531,1810,510,855,1936,1468,478,1228,1181
1103,1934,1184,1896,1900,264,808,1568,1346,289
692,1296,1056,911,625,311,1739,1699,1481,1541
1623,802,1406,342,798,1035,867,797,1116,1307
482,1070,938,75,1286,423,1041,447,1332,1710
1099,1360,1215,1497,789,955,13,500,1630,1964
1122,443,1184,702,619,765,486,333,1607,1181
1240,1216,348,88,942,709,65,1406,1451,1007
1514,1165,1789,1461,90,639,1040,775,1300,852
29,641,595,703,207,1792,189,885,1321,1728
293,534,1528,488,190,1041,752,1046,39,817
14,505,255,672,754,313,1440,1871,841,1058
429,1771,34,1657,1287,185,513,1696,157,1283
1235,857,405,529,1890,1085,1403,690,1797,1669
262,27,598,1690,811,603,1970,689,643,142
461,632,1798,1445,223,974,218,1538,304,500
141,831,1412,1629,260,1229,967,189,1379,1626
421,1701,754,202,1968,395,955,466,1178,1717
207,1105,719,357,355,1089,1919,1075,712,1727
1422,478,504,1056,891,720,1191,926,393,132
468,1484,1641,1124,1887,1572,143,1536,1990,400
684,249,1683,770,737,591,364,712,865,1456
78,1322,1362,19,740,723,1269,1358,137,1320
209,389,488,915,251,1527,1483,926,1164,946
710,23,80,899,1983,1184,957,1219,1689,559
270,440,413,404,833,90,774,1902,47,1863
825,1517,1366,1882,1820,1295,556,464,1291,1905
978,1198,1347,1497,1140,145,604,1339,346,1321
1908,1730,453,1695,771,1518,215,1404,716,102
1652,1368,1867,1208,1585,313,1322,617,932,1033
1538,1727,174,983,16,493,1177,1950,12,1874
532,1702,1501,1189,941,234,180,264,1661,173
1896,436,871,443,731,719,1678,1977,1828,1292
1093,334,1758,36,1581,1080,1946,188,1984,5
978,624,1325,838,504,887,1181,557,510,1516
1285,1224,1073,636,171,7,1014,1186,1095,1192
1823,238,763,1917,1631,1745,1643,947,297,1070
727,1339,316,1481,558,203,1556,627,1375,670
133,925,737,322,671,1341,1009,1615,1155,814
301,886,1373,30,599,76,458,186,548,1874
727,573,736,528,929,637,378,1306,95,1967
1214,1223,1891,622,1862,884,1163,1255,1659,1063
404,1381,86,589,1754,744,673,1221,555,1565
503,372,709,1962,556,1102,1210,1895,1199,761
1424,1882,1721,1961,590,129,1920,889,1869,1835
852,667,395,103,113,410,1293,61,1647,1247
538,1411,1988,1351,1940,902,1537,1743,1765,828
855,1894,973,1002,1168,1187,977,437,1036,1435
121,900,1777,391,232,1440,676,1277,1112,907
895,1595,1272,1764,1311,972,1368,935,1561,1527
256,633,1891,131,1535,1976,1912,1738,1684,419
18,775,341,1398,669,1173,1744,766,329,816
982,815,1987,555,1603,242,1564,113,1219,728
1429,1802,1319,799,1354,1225,1574,115,864,506
1322,1718,459,1675,1185,73,179,155,148,868
1793,220,1191,629,1725,1439,718,1172,1826,355
45,229,960,1964,898,1336,1500,836,1063,584
646,1980,806,1892,1691,916,1920,707,20,1634
461,1330,1682,1138,1020,418,1523,1658,873,1877
1007,1212,643,823,786,1366,348,1713,1105,271
255,672,1284,1707,1670,211,94,991,208,639
234,1618,157,383,388,1965,719,1981,1500,704
57,514,433,1541,1913,1245,628,881,1866,1550
84,1491,1247,721,1806,506,433,649,1113,690
1525,1361,845,1135,785,34,1839,229,1205,1906
1133,667,300,460,1827,165,11,156,1853,1387
349,424,928,1782,790,1029,469,904,280,1057
41,912,349,473,1022,1456,758,1432,258,1867
446,906,1348,639,1340,920,539,1740,1223,429
497,1695,657,801,1026,9,1448,1086,156,824
1390,1228,1061,876,1751,442,787,1920,429,655
1434,988,667,1650,1014,793,140,1693,681,1885
439,134,431,1784,482,1737,1750,969,701,1879
1239,1118,680,29,1294,1855,424,111,647,1482
372,1701,1447,123,1063,1880,758,348,146,900
1406,139,1307,986,1034,1090,1157,920,1322,642
1226,688,606,8,197,590,1460,1403,1618,403
438,671,1688,557,1242,1173,1491,1163,1375,155
982,1236,597,955,80,1798,1966,684,1919,787
1251,1851,301,484,685,162,237,976,1886,869
1272,599,1153,1799,1259,345,925,1853,1931,813
391,1976,1478,629,909,1849,754,1684,1144,1246
222,1333,703,54,1125,1703,1458,1821,389,1922
1567,816,1419,908,1519,465,155,443,1268,888
1280,617,779,1491,1395,284,316,1876,1565,158
242,574,953,75,1685,236,844,1764,296,1965
1279,969,1864,676,69,1086,743,96,1735,237
183,740,823,820,1362,1171,764,1742,902,1707
844,608,533,958,9,1501,1763,1930,1290,1963
1274,840,1581,1812,873,940,1803,330,1925,287
1643,1811,1143,1646,935,615,1851,564,1848,346
4,766,581,1664,330,1606,1156,1442,1720,359
282,59,387,898,964,663,1521,1006,700,1322
256,1010,1520,1879,905,1466,1302,1996,329,592
1214,1154,635,1644,1558,895,151,1807,256,1770
1429,584,1856,375,1260,1252,1630,737,1167,1077
1091,24,1235,1289,1528,106,464,307,1967,1772
1842,727,1739,1858,300,72,709,1912,253,1586
1636,1663,1595,610,1745,1018,1260,596,1329,1982
987,1278,1567,711,675,1393,1848,1805,1571,699
1381,817,871,1956,736,1090,513,257,1894,992
288,921,1456,170,1578,641,1243,1813,267,554
1822,631,1917,733,1772,183,1044,427,673,1599
309,371,825,1047,1485,1576,1619,1687,1860,1673
162,1529,480,224,766,526,1640,1121,962,411
768,1705,1480,1170,816,1242,1327,1384,1852,680
1293,667,852,1271,1333,748,1124,1428,884,1391
1333,1221,1310,1642,557,915,1728,285,1659,1474
1846,157,366,663,1159,665,286,475,992,649
1563,269,782,1703,1307,257,138,1092,723,1450
1348,1212,1125,705,1187,923,837,863,1429,1255
1841,370,264,1918,1803,814,1595,202,665,635
116,1780,1636,1911,161,117,1069,1942,316,1679
901,1914,463,910,624,1749,1134,1275,945,52
1390,1342,1564,259,56,1668,1323,858,1917,196
10,853,980,488,1916,1635,1036,1821,1815,1216
1347,1910,1326,1499,1162,241,1146,90,917,408
81,1154,1114,1806,1960,1983,1994,1145,1059,1723
1217,167,1815,93,670,922,1237,108,1735,341
1846,1344,1052,721,1835,1637,653,1729,63,136
1094,1831,67,1550,88,366,1659,1568,773,1957
761,1520,1521,1759,1687,102,991,119,22,1463
1596,927,1729,27,1162,541,1982,1130,1268,1474
