717,48,1820,1826
466,201,717,308
1028,1030,1029,717
1030,1029,444,1173
1030,1029,1820,1826
415,470,997,144
168,144,48,1173
183,168,1897,997
1030,1029,717,144
407,250,118,213
1825,270,1826,1908
1416,168,132,717
1030,1029,201,717
1028,1030,168,1029
466,242,132,19
1030,1029,717,48
168,310,1117,717
1028,717,48,1826
162,188,836,499
168,440,1865,47
1028,1029,717,1826
499,444,1820,1908
415,1857,426,717
183,840,277,81
726,168,231,485
263,841,499,144
1030,501,1873,1420
25,1003,149,201
1030,444,717,1826
497,840,844,144
840,717,48,1908
42,168,250,48
1028,1030,1029,717
65,118,181,243
132,206,717,703
146,1951,47,800
168,1884,48,144
407,65,220,118
446,1029,1897,1820
841,1029,717,144
1028,1030,1029,717
726,497,263,48
129,47,1820,1826
1030,1029,717,1826
1536,841,1420,997
489,841,131,717
1003,1030,1029,717
489,168,393,717
127,63,106,45
1030,840,444,1820
146,461,20,277
1028,1030,1029,717
1003,149,724,1096
1702,497,1029,692
112,1851,88,840
407,489,1080,1119
407,168,20,308
1028,1030,1029,717
1030,1029,717,1820
1028,1030,1029,717
220,1334,841,985
1028,1825,48,1826
446,1230,213,487
1029,717,1820,1826
1028,1030,1029,717
489,1951,809,499
1030,1029,717,1826
848,840,717,144
724,476,56,126
1003,717,56,1316
726,489,214,840
1030,263,841,144
1030,1029,717,144
840,499,144,725
281,841,436,840
281,436,717,99
1030,1029,717,1820
1028,168,1029,717
446,1030,1029,717
1028,1029,717,48
841,684,20,999
1030,1897,840,717
446,263,717,1173
1028,1030,1029,717
446,1030,444,717
1030,1029,1031,717
168,841,1513,1525
1230,169,300,717
1030,1029,1728,1031
131,717,48,144
42,487,499,144
1030,1029,840,144
1029,840,444,717
1030,250,1029,717
842,1029,131,717
1416,155,231,999
1825,270,717,1826
1030,1029,1892,717
1028,1030,717,144
1030,840,717,144
279,168,16,717
497,1029,717,1826
1030,168,1029,717
1029,717,1820,1826
13,76,1513,717
717,144,308,48
1030,1029,1820,1826
446,1030,485,1820
1029,717,1820,1826
1028,1030,1029,717
446,497,518,840
1951,47,717,1826
1030,533,1896,1427
446,1030,1029,717
1030,1029,1728,717
9,113,1334,1246
1003,168,724,56
1596,263,211,985
1028,1029,444,717
716,717,1076,1525
1030,59,1029,717
183,155,47,717
1429,1863,1342,1108
446,1030,1029,717
1029,831,717,144
1030,1031,444,717
1028,717,144,1173
1827,1103,840,144
1028,1030,1029,717
1030,1029,444,717
685,440,717,1173
841,1029,444,1826
436,840,717,406
1266,1781,1892,630
1885,485,1513,997
1029,840,717,144
1030,168,717,144
497,840,48,308
168,146,118,1252
1030,1029,717,1820
1029,717,48,1826
446,1030,1029,717
1028,1029,717,48
1028,263,1029,717
1030,499,308,17
1028,1030,1029,717
1028,1029,1892,717
1416,836,1127,1172
42,407,132,713
717,1820,1173,1826
1028,1029,717,48
1194,146,684,20
1028,1030,1029,717
1029,48,1820,1826
1030,168,1029,717
841,132,503,1173
250,503,840,1846
1892,1820,48,1826
1030,1029,717,1826
1030,168,1029,1820
1581,231,717,1902
1030,1029,717,1820
162,500,1416,129
1028,13,1029,717
183,1087,1425,476
256,1030,1029,717
407,3,848,146
263,1029,840,1826
1028,1030,1029,717
132,1096,717,144
487,717,1826,1173
1029,840,144,1820
1230,768,393,1087
1028,1029,48,1826
1732,862,261,44
263,1827,840,717
489,13,1230,1173
1028,1416,446,1173
256,1827,1029,1820
1028,1029,717,1826
1841,1825,717,144
1028,1030,1029,717
263,1029,131,717
407,132,118,1826
1013,1513,393,131
489,500,132,17
1030,1029,1031,717
870,487,717,32
263,841,10,717
1028,1030,1029,1173
497,455,168,308
132,1420,1819,1826
1030,1029,717,1820
1030,1029,717,1826
497,717,144,1820
1030,263,713,48
1029,1820,1826,1908
1536,455,300,997
1825,1030,1029,444
442,47,10,717
1030,1029,1031,717
1028,1030,1029,717
841,1029,717,144
489,300,840,47
1030,263,1029,717
1029,201,499,717
1285,985,1247,211
129,501,499,717
1328,169,987,1316
497,263,240,155
1030,263,60,144
42,499,144,48
1030,1029,1031,717
168,263,1029,717
1028,1825,1029,717
168,1029,48,1893
1030,1728,717,1826
685,13,1096,17
146,47,840,997
81,89,261,19
1028,48,144,717
13,168,1087,717
726,168,250,501
1029,717,48,1820
1029,1031,1820,1826
1214,254,1090,982
132,1125,987,1316
1028,263,1029,717
724,76,56,126
168,155,1090,717
726,836,717,126
848,183,47,1822
1029,717,144,1826
1825,1029,1820,1908
1030,1029,1914,1728
1029,717,308,48
35,840,50,99
1030,1029,144,1820
500,1410,840,997
497,446,1030,144
1028,1030,1029,717
132,1543,717,1525
1120,35,1842,84
1028,1029,1728,144
446,2001,1029,717
1030,1029,444,717
1028,1030,1029,717
1029,1087,717,144
1825,1029,1820,1826
726,407,476,712
155,89,277,725
189,313,151,173
446,1029,1728,717
446,1030,444,1820
1028,1030,1029,717
1029,840,717,48
1028,446,1728,1826
1030,263,717,1820
497,840,717,144
167,648,1400,1074
497,1030,841,144
13,1578,1446,17
848,489,183,1230
263,841,840,717
1030,1029,131,144
1028,1030,1029,717
1125,1427,476,1173
1028,284,1029,48
1030,1029,1728,444
1571,566,560,682
1030,1029,1820,1826
1825,1827,1029,717
446,1028,1029,717
95,214,641,1352
407,209,1124,985
1028,1030,841,717
1026,181,20,43
1028,168,1029,1897
1030,1029,47,717
144,405,1525,1285
1030,1029,717,1826
1230,1827,146,717
1029,444,717,1826
1030,1029,717,1826
1028,1030,1029,717
1028,168,841,1029
497,840,717,144
30,713,48,308
1028,1029,131,717
1028,1029,717,48
59,201,1096,717
841,1029,1728,1754
281,716,1416,47
1030,1029,840,144
489,168,717,725
1028,1029,717,144
1030,840,131,144
682,1002,1572,1808
146,47,717,144
1582,1511,1892,1063
1030,1029,717,1826
1030,1029,1031,717
1030,1029,1728,717
1030,1029,1820,1826
1030,1029,717,1826
1028,250,1820,48
1028,1030,1029,717
1003,844,717,725
1028,1030,1029,717
1028,1029,48,1826
840,499,997,1329
497,836,717,144
132,131,717,725
1029,1892,717,476
1858,1030,1892,717
215,144,987,1173
146,1013,393,1372
1028,1030,1029,717
1536,685,487,717
1608,1654,337,1507
848,129,201,1820
1030,1029,717,48
1030,717,1820,144
1030,1029,48,1826
1028,497,263,144
1030,724,1031,717
1028,1030,1029,717
201,840,131,717
685,846,47,1793
42,479,132,1892
1028,1029,717,1826
1030,444,1820,1826
168,841,1029,717
1028,841,1029,144
1028,840,717,144
497,215,841,131
489,1907,1821,1826
717,308,1173,987
1013,393,1541,43
497,13,168,47
13,315,47,701
183,841,713,144
407,489,213,717
1030,263,1029,144
1030,183,146,717
1028,1030,717,1820
1029,218,725,56
497,489,841,436
446,215,717,1820
446,1029,717,1893
42,1230,49,213
485,1324,1425,308
497,458,201,144
497,1030,1029,131
489,168,485,717
1030,1819,1820,717
852,489,132,436
1028,168,1029,717
446,1030,1029,1826
1028,1030,1029,717
485,840,1892,717
841,132,499,308
1028,1030,1029,1826
13,426,1029,717
1028,1030,1029,717
13,247,457,245
1030,1029,444,717
1030,1029,1728,444
1028,446,1029,840
132,499,997,17
1030,1029,1892,717
1028,215,1029,129
1030,1029,1031,144
1030,168,1080,717
1827,1029,717,1820
1029,144,48,1173
840,47,717,308
1117,499,717,308
1030,717,144,1826
1030,1029,1728,717
1030,1892,717,144
30,220,250,261
263,250,503,997
1218,414,261,43
489,1230,1030,713
1030,1576,1029,717
1029,499,844,717
414,118,1299,20
489,840,717,144
1028,1030,1029,717
13,836,840,717
1028,1030,1029,1173
1853,112,1898,99
489,500,215,177
1028,717,144,48
1028,1827,1873,717
1028,1029,717,144
1416,717,1826,1173
13,1416,168,717
146,1013,393,1835
1728,713,717,308
1470,491,1080,1368
2002,1029,717,144
168,1080,1368,1513
1028,1029,717,48
168,436,499,1862
13,1865,1905,144
1029,717,916,1826
1030,1029,717,1820
1028,1030,1029,717
183,1324,1892,1842
1030,263,144,48
1030,1029,444,717
42,724,198,713
1030,1029,1031,717
1018,112,1236,32
13,1029,836,717
131,717,48,144
500,1029,840,717
1030,263,47,717
852,168,717,1820
1030,1029,1728,144
168,1251,724,476
1028,1030,1029,717
726,1536,502,1145
201,47,717,144
848,840,476,261
1030,1029,47,717
1103,1576,840,998
726,112,955,300
1030,1029,1728,717
499,844,144,308
1028,1029,717,48
717,144,987,1425
446,1030,1029,717
497,132,840,144
1028,1030,1728,717
1028,47,717,48
497,168,717,308
155,1125,1513,476
398,146,442,144
991,132,499,717
1028,840,144,1173
1857,13,1951,800
263,1897,713,1892
1028,841,1029,840
446,1727,1029,717
1028,1030,1029,717
1028,1728,717,48
1028,215,1370,717
1028,1030,1029,48
1416,168,308,1173
1029,717,1820,1826
1029,717,1820,1826
1030,444,1820,1826
1030,1029,1820,1826
466,42,685,1897
1030,1029,1820,1826
168,263,131,48
1416,468,144,19
1028,1030,1029,144
263,841,831,692
1702,1705,1030,1892
489,1416,717,144
502,717,308,1173
446,1029,1728,717
168,1029,1892,717
13,518,129,717
1825,1029,717,1826
1028,1029,717,144
1030,1727,1728,717
1030,1029,1087,717
407,112,35,985
132,1029,717,1173
1028,1030,263,717
132,713,717,725
1028,131,717,144
42,970,724,1125
1029,1348,499,717
1030,1029,444,1826
489,1845,144,1388
1295,144,203,1525
1416,13,1334,1246
1030,444,1087,717
1211,1410,1793,210
446,1030,717,144
1029,444,1820,1826
1029,717,1820,144
215,840,144,48
1028,489,1029,717
1030,1029,717,144
1029,1728,444,1826
446,1030,1029,48
1230,724,403,1427
726,168,485,204
1214,1317,985,84
1028,1030,1029,717
1028,1030,1029,717
1334,207,1119,258
65,294,1916,703
1115,118,211,1173
1029,444,717,1820
1030,263,1827,717
1030,1029,717,144
1030,1029,444,1820
1028,1029,717,1826
1178,263,840,692
242,9,841,99
489,1030,840,717
726,489,215,132
1028,1030,263,144
414,146,118,261
497,1028,840,717
726,132,250,300
1028,1030,1029,717
263,840,131,144
1030,1029,1031,717
1827,198,1031,717
1028,168,717,48
1028,1029,48,1826
132,717,476,692
1029,131,717,1820
42,1609,724,476
1028,444,1826,1908
446,1029,1728,717
1028,284,1029,48
1030,168,144,1820
446,1030,717,1908
42,840,717,1173
1030,444,717,1826
30,132,238,725
263,841,1029,840
1030,1029,1820,1826
685,1214,1342,19
1030,444,717,1826
1030,1728,1754,717
446,497,263,132
446,1030,1029,717
132,713,1096,725
156,1125,1892,1173
1028,1030,1029,1897
168,841,470,48
1029,288,1897,717
1030,1827,1029,717
1416,1029,717,1173
13,155,840,717
1028,1029,144,48
1897,129,144,1173
1028,717,144,48
446,1030,263,717
132,1029,717,1173
1028,168,717,48
65,13,294,19
446,1030,1029,1892
1951,836,840,144
726,1029,717,1173
1028,1029,717,48
183,530,100,438
25,13,132,717
1028,1825,1030,1029
13,1612,1635,1652
1028,1029,47,717
1028,168,300,1420
415,1003,1230,126
1028,1030,1029,717
841,250,840,717
1028,1030,717,48
1827,1420,1820,1826
1028,1030,1029,717
1028,1029,717,48
809,1031,717,144
1416,13,1029,1173
446,1030,717,1173
1028,1029,1820,1826
168,436,1513,844
231,393,213,261
1030,1029,717,1826
256,1029,717,1826
777,446,1030,47
1030,1029,717,1820
156,1230,155,717
1029,840,47,144
446,1030,1028,1029
1028,1030,1029,717
446,1030,1029,717
1029,717,1820,48
263,250,48,144
215,250,144,708
1251,1087,144,1342
1030,1029,1031,1826
569,680,1915,1808
707,1030,206,717
25,724,132,371
1803,1233,1915,1572
168,841,997,499
1003,1230,717,985
1003,59,132,713
400,13,47,164
1030,168,841,48
168,263,717,144
284,717,1820,1826
13,840,501,1351
13,41,132,436
1003,3,168,717
1028,1030,1029,717
1028,717,48,144
1028,250,1029,717
132,47,1822,308
168,840,997,717
407,231,48,985
1897,840,717,1826
1030,1029,1892,717
1028,1030,1029,717
13,1892,717,1325
1028,1030,1029,717
1003,489,168,724
1028,1029,717,48
1825,717,1820,1826
848,1028,168,144
13,47,840,251
1030,1029,1820,1826
407,1194,726,118
250,840,131,1087
272,129,840,856
1028,1030,1029,717
47,717,1822,1826
1030,1819,1820,1826
446,1820,1826,1908
42,1028,263,840
250,131,308,987
42,717,1820,308
1030,168,713,717
168,841,717,56
717,308,1173,1855
446,1030,1029,717
1825,132,444,1820
1003,168,725,1173
124,1324,1425,308
1028,841,717,144
1028,446,1029,48
1028,1029,48,1820
1030,1728,840,717
1028,263,841,1029
497,250,840,131
1030,263,1029,144
1028,1029,840,717
1028,1030,1029,717
446,1030,1029,717
1030,168,840,717
42,118,129,144
1030,500,1820,1826
446,48,717,1826
1003,1230,13,132
1028,1030,1029,717
1536,841,1513,1252
1028,1030,1029,717
1030,717,1820,144
1129,128,1398,254
168,1902,725,987
1028,1029,717,48
168,1096,1513,56
168,1029,155,1173
1103,231,1239,213
489,59,476,17
89,717,1821,81
1028,1029,717,48
1028,1030,263,446
1030,47,717,308
446,1030,489,308
485,47,844,476
1028,1030,717,144
1702,1029,1820,1826
1028,1030,1029,717
1030,1029,717,1820
156,59,308,1173
1028,1030,1029,717
1028,1030,168,1029
132,717,1820,725
1030,168,444,717
1028,1897,131,717
1028,1030,446,1029
1230,168,1030,717
1865,1951,819,476
13,489,201,717
1030,1029,503,717
1124,118,1021,985
263,840,144,1908
1029,840,1892,717
446,263,1029,717
215,155,717,144
446,13,146,717
1030,1029,444,1820
263,840,717,692
1030,1029,717,1820
1030,1029,717,1820
726,168,1125,1173
156,1230,717,308
1030,1029,1754,717
497,1029,840,144
13,2001,1892,717
1028,1029,717,48
1536,841,250,997
1030,444,1820,1826
1029,717,1820,1826
569,1572,1503,1808
200,1489,1485,1081
1028,1029,717,1820
183,724,476,1063
1028,1029,717,48
1028,1030,1029,717
118,231,1370,1173
124,183,277,81
1028,1029,717,48
42,489,144,258
337,321,709,254
446,724,841,840
848,1885,1214,1793
1028,1030,1029,717
1030,1029,1897,717
489,59,168,717
124,1368,503,476
717,1820,1826,126
42,30,1030,1173
1324,713,717,309
1030,1029,717,144
168,846,1820,56
1028,1030,1029,717
1028,132,836,717
263,1029,144,48
1029,717,1820,1826
446,855,846,1029
1029,717,1820,1826
1030,168,1029,717
168,841,146,717
146,35,47,19
1030,47,444,840
489,168,250,987
116,49,1013,11
168,250,1117,1425
65,146,129,393
1028,263,1029,1979
168,1080,725,17
446,1030,1029,717
42,1859,1831,1908
284,717,1826,1908
415,1214,618,1120
692,1368,1173,1826
1028,1029,717,48
1028,1030,1029,717
1029,717,144,48
1214,414,337,863
1030,48,717,1826
3,1230,300,131
1803,1915,1572,1808
162,132,1368,717
233,198,713,308
82,1208,998,261
1028,1029,444,717
407,489,168,308
1030,1029,717,144
13,183,146,155
1030,444,717,144
1003,59,144,1820
1853,183,831,717
13,1030,841,144
1030,168,717,144
1029,1728,1892,717
1030,1825,47,1420
1028,168,1029,1826
1030,1029,1892,717
1029,840,717,144
1825,1029,444,1820
852,263,841,997
1030,1029,717,1173
1028,1825,444,717
446,1030,1029,444
1030,1029,131,717
146,1080,213,11
1028,841,1029,717
1230,206,4,1912
466,132,499,1381
1028,1030,1029,444
1230,213,717,800
188,1029,836,717
1028,1030,1029,717
489,1230,717,144
1028,1030,1820,1826
446,1030,1029,717
168,48,144,1173
1030,841,1029,1728
168,840,717,48
1030,1029,717,1826
447,47,717,708
250,1029,840,1826
1030,1729,717,1893
1030,1827,717,258
1030,168,1029,1820
263,841,181,20
726,1334,132,300
777,1030,1029,717
497,840,10,144
1028,1030,1029,1826
1028,1030,1029,48
741,300,476,987
836,501,211,81
132,717,1173,261
1028,1029,717,1826
713,47,717,1173
1230,169,284,717
622,1030,1029,717
59,132,1368,987
13,183,1865,17
1028,1030,1029,717
497,1030,840,144
455,263,1892,692
497,168,57,840
1028,1030,717,1826
2001,1951,1892,717
1028,1029,717,48
1028,1030,1029,717
59,444,717,1826
263,1029,840,144
455,215,198,144
726,717,654,1173
352,1416,66,1845
1636,1096,997,144
1028,497,263,717
1029,48,1820,1826
1029,717,1820,1826
1030,1029,717,1826
263,1892,144,1817
726,1030,2002,717
1029,1420,717,1826
1230,1370,1425,81
726,168,47,717
13,1072,47,713
489,13,414,48
76,1029,1951,1325
1029,717,1820,1826
168,198,997,692
3,127,414,985
426,146,1006,499
497,840,308,1173
474,131,144,1173
1028,263,1029,717
168,305,717,144
1030,717,1820,1826
1028,1029,717,144
497,836,499,987
1030,1029,444,1826
1825,1030,1029,444
497,840,717,144
263,250,129,1826
168,841,308,692
446,1029,444,717
13,393,713,276
65,223,1410,463
726,168,132,487
1028,1030,1029,717
1030,1029,717,1820
1030,1029,444,1826
1029,717,144,48
1030,1029,1728,717
1410,131,1820,987
436,470,840,1173
1028,1030,1029,717
1028,841,1029,997
1029,1031,717,1696
1028,1029,717,48
1030,1029,444,717
3,233,201,274
215,468,198,501
1028,1029,717,144
489,168,717,1820
263,640,487,713
414,1,300,20
726,1003,132,725
566,1919,682,1572
1030,263,48,1826
168,841,1897,840
1028,1030,168,840
1416,1719,118,1507
1178,827,840,89
1028,1030,717,1820
168,436,198,131
281,13,840,428
59,132,1324,1173
1289,112,1898,985
155,1125,1425,1173
241,1120,1842,1325
1030,1029,1031,717
1028,1029,717,48
1028,1029,717,48
1028,446,1030,215
1030,1029,1096,1173
1230,169,717,308
1028,1030,1029,717
263,1892,131,717
1825,1029,717,1908
145,274,328,4
1003,844,1173,467
841,487,131,1425
3,446,846,717
848,836,717,144
1029,1892,717,144
1581,132,1029,717
415,13,183,487
168,398,155,725
1030,1029,47,713
1028,1030,1029,717
263,1029,717,1826
1028,1030,1727,717
446,1029,717,1893
446,1030,1727,717
1028,1030,717,144
841,250,47,20
497,263,144,476
1028,1030,1420,717
1030,131,717,144
42,1029,48,144
42,1029,1892,1908
1029,717,1820,144
489,132,840,997
1230,49,206,277
1029,1892,717,144
1030,1029,1031,717
841,840,836,844
3,992,1119,985
1028,263,841,717
1030,1029,717,1820
1029,1819,717,1826
132,713,131,717
1028,1029,717,48
929,13,146,1862
1028,1029,717,144
1031,717,1820,1826
146,250,1029,717
49,414,146,316
1028,1030,1029,717
270,1125,713,663
1030,1029,444,717
1030,1029,717,1826
497,183,168,717
446,1030,1031,1826
1030,1029,717,1826
1030,1728,1031,717
398,284,436,118
1028,1030,263,717
1028,446,1029,717
13,47,308,1173
489,499,1087,997
263,270,48,130
415,42,1029,1794
1028,1030,1820,1826
118,231,288,985
1230,132,717,308
1858,13,9,84
1028,198,1420,48
444,717,1820,1826
1030,1820,48,1826
1028,1030,444,1826
65,1810,294,274
155,1337,1845,1208
1029,717,48,1826
1028,1030,1029,717
407,30,197,20
724,201,60,56
446,1029,717,1820
1825,132,1029,1820
1030,1029,717,1820
1028,1029,48,1826
1003,144,1173,725
407,414,146,118
146,118,231,1892
1029,1820,48,1826
852,263,13,198
132,1368,213,126
1003,168,1080,1029
1030,1727,1029,444
497,1536,1513,499
1030,1029,840,717
168,841,144,48
1030,1029,48,1826
1029,129,717,48
1030,183,1836,47
310,300,717,1862
1030,841,1029,840
497,455,263,841
1030,1029,717,144
1030,1727,1728,717
220,717,985,210
1030,1031,1820,1826
1030,263,841,717
1030,1029,1728,1826
347,782,231,999
489,263,129,717
1030,263,47,717
1322,1029,1820,1826
1028,1029,717,144
407,489,168,213
263,112,198,985
1030,1029,1031,144
1030,1029,1031,717
59,1425,308,987
202,1003,149,308
42,13,487,717
183,1896,1951,717
168,840,131,717
132,1951,840,144
1825,1029,444,1826
1028,1029,717,1826
1003,60,404,1173
446,1030,1029,717
1609,183,724,862
1230,1030,132,17
1030,841,717,1826
1230,168,231,717
1028,1030,1029,717
1536,129,48,1173
1030,284,717,1908
263,1029,717,144
1028,1030,1029,717
188,155,1173,986
1030,1029,717,1826
726,1416,47,308
500,503,997,131
1028,1030,1029,717
42,1003,415,1173
201,713,131,144
1003,263,131,1908
1028,263,1029,717
300,840,717,144
1028,168,717,48
1030,469,168,48
1030,1885,1029,717
1029,47,144,1908
841,840,47,1420
1028,1030,220,1029
1030,1251,1096,1173
1030,1029,717,308
1028,1029,1820,1826
1030,1029,717,1820
446,1030,1029,717
13,841,840,47
215,840,144,692
1030,1029,1728,144
1030,1029,47,717
1029,717,476,1173
1030,1029,1820,1826
1030,263,717,1820
1030,146,1029,717
1003,30,1080,201
1028,1030,1029,717
1030,840,717,144
1028,1030,1029,717
1028,1030,717,1826
497,840,717,1826
848,1766,985,99
455,263,1029,717
852,263,489,144
489,270,855,1892
65,146,1892,1119
13,47,481,1252
112,321,528,701
1029,1820,1826,1908
1194,414,118,725
59,88,985,987
42,168,487,48
162,1030,1029,1820
1030,1029,1728,717
446,1029,155,308
1028,284,1029,48
42,726,48,1826
25,1003,132,1425
1030,1029,444,717
1028,1194,146,258
726,841,144,476
1030,840,717,725
1030,1029,717,1826
1030,1029,840,717
489,183,1029,717
3,213,1175,14
1124,1031,47,1822
1030,155,840,717
489,852,132,717
841,1029,840,717
1028,1030,1029,717
1028,1029,717,48
1029,1897,717,144
777,1030,841,717
1028,1030,1029,717
1030,263,48,144
1820,48,1826,1908
1028,1029,717,1826
198,245,252,661
1028,1029,717,1826
1028,1030,1029,717
407,3,306,213
1825,1820,1826,1908
1030,1029,1728,717
263,346,1845,1829
1030,1029,1031,717
263,1029,131,48
840,1420,717,144
1028,1030,1029,48
42,183,393,717
1030,831,1728,717
1030,717,1820,1826
1030,1029,717,1820
263,250,717,144
125,1030,284,717
446,1030,1029,717
724,717,438,476
1608,1124,393,717
1030,284,717,1820
1230,1029,444,308
489,144,1173,725
407,1194,1124,1119
497,840,713,131
263,1029,717,144
1030,1029,717,144
1029,1820,48,1826
42,223,393,121
497,840,131,1246
1030,1029,717,144
446,1030,1029,444
1030,444,1820,1826
848,183,1827,717
1028,1030,840,717
1028,1029,1820,1826
168,1029,47,48
446,168,1029,717
168,1029,844,717
250,155,131,1087
1030,444,717,1826
1028,1030,144,48
1030,1728,1031,717
840,131,10,144
321,861,701,985
1029,640,1902,1820
168,1368,144,308
1030,1029,717,1820
840,717,144,17
1030,1728,444,717
263,1029,840,717
1230,1368,308,1173
1030,1029,1820,1826
42,168,144,48
1028,717,1820,1826
1295,503,713,1390
47,1087,717,725
263,1029,47,717
489,717,1425,1173
1030,1029,1125,144
1028,1029,717,48
1028,1029,717,48
13,1029,47,1820
446,1028,1030,1029
1028,215,717,48
1028,1030,1029,717
1028,1029,1173,126
1030,132,836,717
842,263,1368,308
841,1029,226,840
685,183,846,717
156,1030,263,250
1028,168,1029,717
1030,444,1820,717
1029,1820,48,1826
13,489,1030,840
168,724,717,987
653,1230,1324,717
1003,149,724,717
1030,1029,1892,717
1230,127,13,47
1030,444,1820,1826
393,213,16,406
256,1028,1029,1892
