514,1222,988,1662,1885
213,939,1692,689,1573
1966,541,1629,1006,176
284,411,36,768,765
622,1872,1507,1977,1574
848,1934,1720,1016,230
198,1203,1607,720,652
48,431,253,1389,54
20,1671,171,1801,1253
848,1753,152,1266,216
1908,1690,775,873,710
1031,1961,790,1778,1319
1251,962,388,937,233
156,1385,820,347,176
198,76,644,450,353
692,1073,253,1427,834
1389,1419,303,605,699
345,107,360,1323,543
1035,1616,1660,1400,1531
444,1922,1657,153,1600
48,1902,1052,1326,830
1536,1833,315,1012,1417
29,1393,611,431,1477
48,257,885,160,1393
57,1888,1415,1968,1001
1826,962,161,1478,606
426,1673,1665,913,161
444,1231,1912,1119,1716
1908,1181,1788,1221,116
1357,201,1584,924,1062
1873,843,9,1044,1558
1187,1343,751,201,495
455,1283,1307,302,1302
1425,552,586,247,97
1897,9,93,598,929
1908,125,1525,85,662
1893,148,1481,1612,1931
308,67,604,1831,152
2001,489,528,615,1581
489,1583,4,1126,1686
333,1574,1094,0,915
321,1351,1650,1700,1189
50,706,8,1560,442
284,568,1367,538,491
1820,378,711,1390,528
21,1575,761,1471,77
447,1927,370,141,654
299,238,172,510,137
444,850,435,459,1877
404,650,1026,639,1603
170,1689,260,683,167
724,965,1973,1052,686
48,819,360,1207,634
1609,109,1913,1681,573
987,1634,881,593,1928
844,1862,416,1558,534
1897,1155,1671,1486,192
201,1763,1295,577,463
458,805,124,1111,296
1809,532,1512,933,1246
532,1369,1867,879,1115
1420,672,750,1975,318
808,471,668,922,792
685,1310,906,26,437
1897,1734,634,350,1258
198,1985,2000,1771,1801
497,1233,380,1345,1866
497,171,868,1322,1516
59,541,1947,706,1335
1602,313,1292,1333,5
1826,1328,914,939,1617
841,1153,862,544,1313
1031,1299,470,595,1009
76,1366,915,82,1686
379,1501,1843,182,613
985,53,1516,1447,1580
519,328,1338,598,1846
1370,1200,565,379,1155
777,558,522,516,1006
300,179,5,166,1151
1218,1234,1480,1761,1022
1893,1604,407,1123,1304
101,133,295,310,1433
250,1787,1475,549,1479
1635,1865,38,1199,1018
503,604,1526,1373,297
42,1737,927,1116,1725
497,481,770,1548,1916
1580,1432,236,1016,1312
725,1721,1156,1397,1487
20,1397,1097,1538,938
284,1791,821,468,1883
1825,307,372,1136,222
263,429,1936,1778,876
497,1108,1850,1495,1204
347,507,802,171,625
489,1277,851,1002,738
524,489,1195,1888,842
1897,1591,1933,1066,1701
403,1791,1136,1825,368
156,1346,1223,72,1550
1727,902,1616,1320,882
258,1152,1483,1121,1921
819,1878,1240,1754,1355
439,565,1318,1514,1407
709,299,1933,421,1751
132,237,522,1548,373
60,1530,1573,231,1234
168,1716,1984,1997,125
999,577,465,1193,1608
1817,481,437,1413,388
21,1267,1983,1682,1548
1823,1406,1366,1882,1552
446,1866,276,1965,139
215,283,1740,1687,1807
308,938,1158,804,714
1728,865,1300,1286,747
1525,165,547,439,864
841,246,319,1633,1840
999,1687,1603,1406,611
1208,620,628,948,148
168,1810,1199,1597,799
519,1690,1018,374,79
60,810,133,801,923
198,768,1629,82,1963
1825,832,23,956,101
870,1900,1012,810,1944
1858,801,281,615,1591
1420,1117,1976,1877,306
848,1289,1560,568,67
42,1282,1008,1446,1068
728,258,835,291,1155
1825,1051,1245,995,971
1087,760,542,62,629
48,604,1742,334,120
692,331,576,929,1189
1230,1274,192,165,1833
17,838,62,376,137
1031,428,1266,1634,1086
1908,367,459,1485,1041
1908,1358,1824,1102,728
987,681,75,379,819
436,665,1589,994,1359
1351,1434,615,299,1070
256,328,1535,500,952
166,1400,1544,94,421
42,1202,127,1682,1181
1820,520,307,1678,266
997,1308,1544,1167,1693
300,398,771,1494,980
25,1529,1849,1968,1223
1951,513,1759,1762,967
281,1026,1423,155,1150
685,1689,1372,1106,843
17,1331,1131,186,40
17,977,123,780,241
1820,1756,1653,796,1918
485,928,618,1447,1354
48,331,374,752,1730
1370,12,1367,33,741
446,6,1550,694,1381
48,1387,898,1467,973
724,92,169,1908,147
162,798,1808,1991,808
1826,1634,545,903,1936
1912,1854,444,1071,917
224,1551,1736,1613,1815
1370,1295,1557,1676,1401
1368,1922,1002,1944,1276
209,663,1464,1221,1272
44,189,1362,784,555
404,1687,750,1243,1267
58,1064,732,959,1166
1329,1813,748,1437,1231
763,107,1571,590,853
841,493,1745,441,1699
485,1687,1863,948,835
848,917,951,886,145
713,667,455,1593,1566
1252,740,133,1703,732
1329,776,653,785,243
497,1576,1785,49,795
48,1167,1986,1113,1721
1908,1273,1638,63,1941
446,544,28,1255,1078
1892,1498,1123,314,1578
446,605,885,96,1058
183,1022,1995,171,1874
1845,1919,1251,843,1953
1230,1098,947,365,803
50,254,388,210,458
440,1025,1669,1185,585
493,333,322,1545,692
841,684,1966,560,1934
56,184,83,718,1677
30,1143,1299,1940,753
308,113,1673,554,1632
47,656,254,1904,1861
42,616,664,400,1200
198,458,1331,640,1138
1728,1236,1657,1743,1318
48,1665,1937,1379,104
1349,76,8,206,17
1912,1340,370,1494,1967
654,1939,1737,1085,1145
405,593,1336,510,1344
503,1851,1974,827,803
10,1268,223,246,606
213,1562,1871,905,97
1820,944,580,1363,1086
497,1091,1929,1153,1888
1825,245,1170,1885,211
1289,1354,1349,1863,24
774,137,2,1389,1352
131,680,471,389,194
1825,1398,563,874,582
131,364,1046,1643,1032
305,1441,753,1816,100
1892,1777,179,1345,1870
48,1183,425,1261,918
997,1345,1788,991,602
1968,50,1637,691,431
440,1040,636,1465,1705
1820,716,1528,1354,961
846,0,729,1244,1190
1892,317,1606,1806,694
1820,1976,143,1959,1542
300,478,1669,517,1412
840,1970,632,394,1764
1125,552,1196,45,289
144,578,402,1786,1333
1728,318,1758,311,1526
1683,1220,1583,749,1384
1182,989,1674,111,133
100,1221,215,150,1028
1087,704,1320,662,1262
250,1039,1715,366,570
1420,53,592,237,688
1189,655,1058,406,399
48,910,1333,386,1899
1368,63,1293,736,1153
1825,972,502,920,1116
1031,192,888,779,1296
261,1699,1276,1411,797
1873,267,493,316,1841
149,1298,1254,935,418
809,186,1838,464,153
213,699,282,1551,492
685,187,1544,1562,186
1381,623,1281,1721,953
1886,379,679,289,1319
844,380,1664,829,232
497,925,1140,894,601
226,542,1027,1313,456
284,1446,1594,584,1524
497,1042,1479,1941,1620
1728,1623,1297,311,1436
201,1770,1434,1810,934
146,1670,1388,1384,1478
1342,690,593,1504,1827
270,408,1875,948,1886
1,669,921,1153,647
263,1988,1790,235,1702
1513,955,1726,1603,1123
155,878,218,1985,976
201,1248,1861,1973,644
1513,659,1873,26,872
209,1746,1265,1558,1404
476,1870,753,293,1281
256,1169,864,9,1570
1797,335,593,1630,909
1820,543,142,849,1359
1031,1142,45,501,1839
1725,1661,483,564,297
852,1468,124,60,39
242,1572,1663,965,1124
309,464,1130,1503,1664
126,751,1715,1646,1259
25,1720,1263,4,1985
1513,613,1361,1907,954
1176,1957,829,610,1272
222,1766,1824,544,1011
1536,166,1247,628,1763
1087,1292,418,554,1112
308,67,1067,268,360
1031,1365,1411,136,879
995,1488,1771,1578,603
499,1551,609,793,287
2001,1551,82,1730,452
499,779,773,431,984
1031,1394,1298,1538,1335
1727,1746,1775,1265,926
711,271,387,1179,1824
263,120,584,1901,834
1316,1570,1033,1858,937
88,1361,107,331,71
144,1944,1448,193,1926
2002,735,1177,1477,485
725,729,1378,774,1005
841,618,1385,1583,1551
452,893,196,526,713
725,859,1548,143,1913
181,1786,1471,398,1300
436,1452,505,558,1807
1754,1834,1970,333,1918
654,960,1881,1105,1628
284,1936,1002,883,114
48,1286,1812,1260,1390
1525,1937,1089,1149,1209
284,1110,1629,1081,1359
215,1964,260,531,1759
427,179,1708,989,1139
282,1396,383,945,717
1087,542,1026,815,1514
1410,325,1352,1636,1334
1317,900,766,1,732
444,418,1654,1868,733
1846,83,1965,529,687
992,555,79,1620,1191
1031,1947,1717,289,1224
48,1415,1301,917,923
1526,979,1551,1058,369
48,307,1855,822,110
1908,1411,913,1517,1458
250,29,1104,1544,228
1090,1575,556,125,390
132,786,1008,1548,1169
118,1449,908,881,743
436,858,954,767,1694
258,536,1328,333,1585
251,520,736,1583,349
1506,485,877,1575,1160
726,694,225,558,619
131,1427,1856,1271,533
346,306,1232,1048,599
1410,500,1595,1749,609
446,1219,63,254,1414
1031,9,979,242,678
181,1985,807,990,1111
263,811,858,1362,1265
1031,736,1563,275,1948
19,305,962,611,1458
1368,1051,1889,704,1038
1228,1881,553,1421,290
188,1045,1135,649,936
1826,1160,142,354,280
215,1340,336,341,274
129,1347,1550,148,165
1858,336,988,1419,1933
1170,69,1114,40,936
1754,300,852,539,1909
300,1064,1595,851,538
198,666,1457,1685,1443
987,1768,1454,674,856
35,288,1480,18,1208
1285,1793,1154,286,706
476,1012,1441,236,1758
301,127,469,740,949
692,1430,1376,990,1284
46,830,1234,439,1294
48,1755,1486,1843,1055
446,729,58,324,980
848,1640,415,663,1354
444,197,1703,774,674
1705,1442,1161,1763,1499
1825,886,230,257,1099
1087,1025,1580,937,1215
692,1980,1855,939,1917
1728,1009,1964,58,288
446,153,0,939,1174
1913,359,311,1784,1892
1324,918,607,1727,1613
198,863,289,1959,1916
181,328,1580,665,460
446,1376,1965,1012,1656
284,566,260,1396,363
1170,292,456,1320,1203
1233,264,1379,1721,1058
415,849,286,614,279
1892,961,1757,1232,1254
65,1075,1252,905,1256
501,203,1191,355,1423
444,1586,1341,751,1445
1090,90,813,778,1477
30,128,1521,1558,1402
226,1652,1226,1901,1569
1994,963,399,1761,1915
263,1127,819,432,87
444,772,274,1389,1889
487,1721,90,1460,273
1416,989,1639,839,1850
497,1915,385,1711,719
1728,1937,1652,986,1580
489,416,36,1461,1687
1905,784,750,1897,969
227,204,1520,1706,1008
1096,425,968,388,1223
828,71,1232,1241,1155
464,1734,633,1039,376
48,258,984,1248,543
131,1978,1864,1628,478
1794,74,1560,22,634
1766,1844,1393,809,1677
497,1607,830,416,570
43,171,485,1936,1141
144,1185,696,670,1829
841,424,581,1314,1659
1366,972,1017,1449,1793
1897,1327,1582,991,112
1285,129,466,1191,1193
1333,1716,1733,542,327
1521,162,884,1459,1744
250,1601,539,27,1402
1826,992,1692,1236,1928
255,871,451,15,265
256,706,1581,1567,229
446,1795,1324,1233,1595
48,1783,468,1864,1923
48,440,1271,1719,824
19,551,638,1688,1434
1902,243,465,1034,805
309,1569,1413,444,1216
1902,1823,336,845,38
1368,1137,1563,221,1830
1820,1165,915,1436,388
263,1663,172,1067,1803
263,432,79,27,1918
263,804,1413,1182,1301
979,589,1986,1909,362
1513,1784,1255,1302,163
1727,276,578,333,523
38,1059,159,450,340
841,1682,1855,1426,147
1470,971,1213,527,1700
848,1041,99,522,205
149,172,941,542,641
198,791,207,1089,707
201,1041,1159,1906,1612
1125,1531,179,1554,1848
1398,957,1295,824,814
1820,179,1561,1338,1921
1425,1907,931,1701,255
1825,637,207,1967,1175
48,1215,1635,1624,335
56,869,1735,1631,1516
1819,1457,1400,569,1548
444,230,449,1958,510
414,681,722,909,1868
1,161,1912,701,1063
1317,1219,1356,29,687
405,456,983,765,1157
1013,388,1432,576,140
221,400,613,637,449
284,246,1447,931,264
497,1339,911,584,150
0,122,1818,439,527
497,738,1888,1638,1715
1246,1042,1342,1856,511
47,1964,1361,1803,514
1512,1141,894,1721,1883
1908,1880,1459,763,748
1230,248,1718,1837,480
497,859,1762,331,919
1175,1209,723,1289,36
497,1843,520,1962,923
654,203,1036,497,111
499,1954,937,1563,169
1727,174,656,898,348
354,1363,14,1353,174
712,1542,1905,735,1017
1325,687,417,1765,115
1324,933,1900,695,1868
1342,474,1785,669,709
987,94,1722,693,1645
497,970,320,658,1717
476,455,1744,133,0
1172,1204,1106,1990,1787
1370,1296,590,963,650
497,1462,1083,1537,1797
250,1867,416,123,502
35,1539,1968,1623,1899
1825,1452,1390,1882,620
1892,1788,816,972,331
209,299,983,1935,1951
1033,1028,812,1864,173
201,1062,1231,1737,1143
398,1654,722,607,839
156,324,330,269,57
203,1856,553,1109,1759
489,1972,1732,1560,1147
1754,1700,1319,210,1043
250,1483,1869,1940,679
485,1465,75,1739,1559
198,1841,1264,1684,752
1862,1456,498,1812,964
308,1359,1376,241,1647
500,1375,273,746,754
444,1707,622,616,1926
212,837,124,1874,500
1822,1703,1232,1558,553
707,1467,1868,60,502
1825,1399,219,1988,1484
820,1904,425,183,179
1096,621,933,1021,1276
1117,707,742,1729,853
1046,4,761,1447,1748
405,876,669,307,1026
310,630,899,161,991
201,1296,1008,80,629
1031,119,912,1261,1234
485,850,1163,1897,601
284,664,1685,1748,1606
852,398,1367,1735,1381
497,1033,1255,1976,584
1979,1001,1429,1316,626
206,788,1533,1785,910
162,888,896,1039,1987
274,614,619,998,1726
221,197,1459,1225,462
1908,383,390,1948,1946
692,322,1547,196,1996
1966,1728,1719,871,1268
1754,1160,1391,309,64
618,983,1670,1309,24
966,936,1081,542,668
300,484,1943,933,942
464,1388,505,1065,1572
59,11,498,1844,480
1178,1754,1733,1880,375
1281,1813,863,887,1717
1979,1084,1115,874,75
47,643,1227,128,114
685,1441,721,934,421
1794,1606,1097,48,1291
853,1753,500,1022,462
986,511,854,1278,1250
665,1446,1753,85,414
854,1977,1214,458,383
1329,1530,1447,765,1468
48,1438,1406,1144,625
1080,1976,1323,1506,494
848,509,286,732,302
1908,22,1902,1636,1733
622,1736,292,491,345
1175,977,427,103,1364
1160,78,1302,1991,58
1125,1955,449,142,806
446,1730,1435,697,1275
725,651,856,1268,120
1951,503,1356,1275,1642
725,1372,1280,237,356
1855,1500,1483,1270,102
444,743,1206,1110,1459
48,167,381,560,1014
263,744,1718,344,1104
1031,1928,1975,614,1041
1820,736,1481,603,245
1951,938,364,776,590
1087,107,1007,938,1709
1156,1282,163,780,559
1103,1722,269,1399,1962
997,633,1700,952,712
400,755,643,679,1869
48,1391,409,619,1353
1314,160,731,1228,456
446,389,793,1997,455
132,1258,509,748,1648
155,588,1201,138,1009
1908,414,1670,1322,749
250,243,851,1710,1869
1096,1917,175,1399,658
701,612,1428,1397,302
129,1994,868,77,1127
1031,948,128,1620,539
263,1244,1335,1501,79
1873,135,1464,763,1782
1728,30,1308,1330,1533
263,1716,1447,607,63
1031,451,1877,1948,1681
197,606,1221,107,1994
48,296,1615,992,1622
1324,364,2002,1048,284
1,1333,342,77,795
1825,1442,1188,1747,892
48,1366,1789,1854,1618
1825,1929,979,847,291
1728,632,684,1269,1745
48,1633,1598,866,312
836,1312,294,1472,1289
1822,1466,234,107,828
415,1789,1269,1823,1668
1427,1795,535,1925,1475
1096,1839,818,214,490
56,402,1383,205,505
836,265,1768,1118,1674
1819,1986,1337,1026,678
841,356,1453,1231,1210
1820,70,1323,586,1084
1006,1372,275,11,1150
250,1291,578,587,1876
848,222,368,1677,1840
284,555,1021,1507,1957
1031,1937,33,855,77
170,1332,1898,820,1226
284,1081,136,1352,1350
841,417,1747,1534,1354
841,1762,555,80,91
1728,1661,748,37,1653
726,1345,1008,480,1502
1820,1045,991,716,620
1865,380,1940,1533,91
118,798,1089,1898,1275
1908,1712,887,1921,1139
209,1997,80,834,996
162,973,792,538,1647
220,1942,1723,1466,1353
1825,1333,763,1365,1723
132,543,933,194,1138
1892,1730,386,1552,706
444,435,1778,806,544
687,294,246,502,1177
725,4,70,1394,1598
503,1823,970,172,1566
66,1926,1114,331,838
1728,200,464,435,236
263,1180,121,147,236
1820,1505,647,1400,1103
497,1872,4,450,1079
1826,75,1796,253,1440
155,1785,1757,1132,790
1820,382,896,176,1162
1728,893,1586,1184,1705
852,1415,686,1445,1233
156,1434,408,228,1038
206,1742,1371,255,1421
56,1133,825,1069,167
444,750,623,165,1455
59,699,1505,1603,1016
446,1949,1520,1355,1744
263,353,110,909,1709
1754,1079,1839,1601,1806
1790,605,1344,945,153
300,655,259,902,1876
680,296,65,1426,203
1825,1011,470,1842,1512
997,881,109,1726,1423
211,1999,300,1891,81
1474,217,1530,1117,138
1908,120,743,1438,587
1853,193,935,732,772
1822,92,1998,643,1734
446,1309,1742,1925,171
1908,66,199,1796,1589
10,991,1709,484,624
17,1530,1258,411,620
144,672,1197,360,1454
132,416,103,97,359
300,342,1476,1884,1204
146,1675,904,1475,829
21,1874,100,510,926
129,1461,1322,1775,238
168,1808,917,200,1319
1119,769,1709,912,1242
281,1326,117,948,1279
1826,1208,1766,539,386
440,1349,402,471,1200
1125,1462,1006,1995,441
42,1966,180,266,338
497,936,950,329,1475
1825,1174,179,1381,1816
48,1075,1535,1159,71
1120,1834,1309,78,1935
250,1043,1595,820,1148
1908,1179,219,998,1389
1728,1830,239,826,123
263,1838,675,322,399
487,655,304,136,1659
1822,255,337,219,1863
1285,1359,303,1304,989
497,703,697,950,933
10,1123,1137,64,1569
1727,978,831,874,949
263,1216,880,541,1977
1728,1866,1027,1856,1343
713,185,838,457,1010
566,864,958,1898,811
81,1335,1094,533,1247
393,395,1705,173,1665
501,624,534,1210,812
1873,1766,326,1642,80
1120,427,1284,553,1592
444,1237,597,628,743
1124,1255,253,1223,64
354,71,1265,1429,601
1474,593,1365,1244,736
227,1401,765,579,763
206,1219,622,1799,1166
59,568,705,203,1022
485,1639,325,595,1502
300,1459,1215,979,950
1820,1642,1446,1388,877
262,164,381,542,600
1593,738,692,1250,149
846,1802,1695,1014,764
518,2,502,81,1978
502,606,261,264,1954
444,339,248,1066,1114
215,732,909,924,194
916,432,300,428,1804
512,220,1145,274,1624
168,1999,1423,1337,688
48,734,1509,1714,923
281,371,1927,72,1453
20,1302,1720,979,1058
1507,1659,546,1165,955
1727,219,950,1101,647
1581,1423,314,1661,895
497,1547,1667,1339,1280
231,907,115,775,1343
499,1265,837,865,384
13,1207,1353,1241,1216
1031,345,862,561,160
10,1916,572,927,1492
198,417,1095,1516,954
1827,1772,1570,1176,164
713,505,402,1448,1065
710,966,1814,488,1756
263,1640,734,1835,1136
446,194,1015,591,686
867,578,545,1527,631
501,1146,1123,1344,866
446,1428,1109,578,1262
719,1960,1962,404,1963
302,1538,658,756,546
692,299,1725,214,1943
168,1302,1695,324,583
321,53,654,1706,617
414,784,256,1324,53
997,1523,290,1138,945
48,269,869,1529,1346
48,1291,121,1846,1532
168,765,1217,915,1990
156,1769,43,1060,1890
444,304,1044,1208,872
841,1053,769,1291,1636
1754,580,780,1604,1851
116,1137,774,31,1742
1324,365,596,752,153
1728,582,1124,727,1387
144,396,941,1314,249
848,517,345,480,276
1652,331,275,90,713
1324,109,163,1514,140
1826,1818,1448,1122,545
284,979,248,1025,1186
1031,1359,617,595,1588
809,1779,1400,693,1325
1031,1700,1403,1509,154
692,402,599,1201,1559
121,1722,1262,84,1537
183,1055,1345,219,788
149,398,203,749,873
169,643,86,886,742
446,1580,516,1645,834
485,1713,1240,1220,1007
263,140,1447,246,1449
692,812,1005,1709,1761
841,1190,584,700,1453
48,1232,1988,614,411
1893,1656,1174,1421,1310
220,398,820,1263,63
1608,357,378,1523,554
802,37,714,614,928
203,1086,640,588,1175
298,1245,406,1166,563
726,1032,541,1888,911
502,1629,230,1489,1806
436,572,870,1714,890
1,498,1661,192,1641
1893,313,301,521,54
13,1403,592,1369,140
1855,836,1421,268,198
497,145,1035,1595,702
994,1817,839,1156,1284
426,331,199,1956,1423
132,675,1469,1839,1140
1194,1827,1575,825,823
15,577,1136,52,315
20,1226,364,1654,1363
1087,1282,1502,1560,712
1993,1613,533,32,1661
1873,1241,1075,323,1162
250,518,689,456,1599
1230,1009,1738,1920,1023
1496,2001,1911,1951,1407
1827,551,60,1463,270
263,1385,1139,699,1156
461,453,635,463,1445
712,1905,478,702,1866
1233,399,294,707,1392
1820,1216,1645,616,732
393,93,208,668,317
1536,16,1505,757,12
1728,1168,1516,1340,321
1820,636,228,1749,1352
444,995,886,1259,516
310,343,1861,429,310
665,471,235,125,1404
500,1008,339,1314,665
1825,579,1427,871,1136
1820,1861,1154,410,334
250,679,67,578,675
1825,546,922,353,1894
1893,1883,64,989,1126
497,961,390,1639,785
300,748,1831,1376,1654
105,517,685,1793,1112
1513,1689,1136,1123,1235
48,562,1050,671,1625
250,1320,963,1595,293
126,1903,1658,1736,1071
682,1313,957,217,891
538,1211,1001,1164,1358
1956,881,1452,1849,978
149,766,1497,1367,800
31,1542,1530,1713,958
1096,36,32,1444,105
250,1055,178,1523,1987
250,1554,598,1607,1340
1819,283,1261,689,654
446,746,130,1001,1390
870,1039,509,357,1359
692,1625,1613,1523,1326
198,405,348,612,1568
1536,1915,893,781,342
724,135,910,134,564
912,1115,831,1625,1566
1728,1833,596,718,1789
166,1085,1531,287,1027
1728,566,414,730,1640
476,1724,150,1527,553
1230,1354,890,908,332
1893,1992,1379,524,1789
1393,1877,701,102,272
446,1709,902,1729,75
144,1179,1605,1570,1019
618,1563,1048,1668,1985
1368,1098,304,1172,1893
1087,199,457,1927,1449
1031,1567,1741,721,1301
497,360,317,1931,596
839,681,671,1583,743
687,622,1551,1566,1327
735,493,541,1095,1305
227,1077,252,1625,243
30,257,972,1298,236
446,1032,1417,1613,714
724,172,1218,427,449
446,1830,1308,1840,728
284,1797,927,199,1464
713,1397,52,1408,1607
132,401,1253,1512,847
211,1599,1010,62,178
1702,669,92,55,252
444,1765,671,896,763
1314,1281,691,1758,1767
251,457,312,1151,18
497,945,1073,337,1409
1902,193,1042,57,939
162,1069,1852,1254,330
1825,516,1227,329,1360
201,948,1146,667,974
781,1964,494,1442,1876
566,193,810,1490,1748
222,1004,974,544,1189
131,1635,1662,1227,369
1752,133,906,839,1396
1416,1745,1673,104,241
1351,1136,335,724,1709
1317,488,965,773,629
1292,1917,672,1223,1287
1908,1733,1119,374,1548
446,302,1143,14,1021
127,1338,699,301,1264
1087,1446,107,1275,58
446,854,666,377,613
48,648,1263,241,798
499,698,1911,160,557
1316,1144,360,434,1056
1334,1378,607,791,1860
444,1147,373,1786,1129
211,1229,410,1706,1746
446,225,1638,101,776
692,990,390,1436,1344
1173,1043,853,194,1812
1406,852,242,1860,1017
1820,505,527,1891,1312
1536,855,1755,1918,1881
65,1172,502,541,1522
132,1925,860,1294,1769
446,1777,1667,1880,984
1176,554,1151,1636,1461
841,1871,388,695,1978
261,1282,1066,431,1518
1416,69,189,1910,1317
1125,1207,1456,1458,217
177,1030,1661,52,1105
1828,493,19,1677,1960
1031,999,1094,1723,96
476,1490,861,1320,1143
654,24,202,1939,1690
1536,1021,357,1512,1278
1898,1946,148,1072,1156
995,443,486,479,1810
1178,794,1554,762,1900
1507,247,1280,1224,1017
1820,1089,1844,596,1400
197,1037,849,1324,1858
502,107,1444,1049,1443
506,44,1977,1966,374
1238,780,1766,191,610
198,640,373,562,1981
1581,1165,667,1588,892
1912,1709,464,1868,1629
415,1605,740,310,679
153,1095,320,1709,697
952,1079,538,1754,706
1425,1297,1273,1698,1504
726,259,1308,1558,1564
131,942,106,936,1648
48,324,303,830,909
48,1236,259,1104,748
774,1193,1948,275,532
706,242,190,985,267
1507,799,1500,69,1545
713,673,1502,825,1608
1047,28,346,685,1198
1218,1887,1815,1983,1126
1820,1657,285,1830,876
1884,380,150,1851,1919
1994,208,381,1893,4
1908,743,1550,1831,1693
258,1602,978,235,434
261,286,1863,1383,870
48,1585,287,401,1456
393,580,1649,106,832
268,1896,1630,876,1407
446,1221,304,1179,792
1108,1940,1201,626,1753
59,1829,1508,784,1433
1951,1448,1973,1268,1207
710,1602,396,1421,912
300,296,1657,1422,314
444,673,1150,1763,1628
1820,736,930,391,1761
1794,385,1958,721,1978
1031,1828,217,291,1586
131,119,1542,416,539
1425,838,454,1554,1277
300,1005,1424,971,1797
252,37,641,548,1415
461,1359,320,276,611
1195,883,1541,768,398
213,1248,1641,1126,1193
129,535,1715,1617,1920
215,204,1482,588,1815
844,1746,1232,1809,1140
